listing_id,host_name,last_review,description,room_type,price/usd,boroughs,neighbourhood
30737221,Zel,2019-06-18,Chic and Comfortable in Manhattan,Entire home/apt,195,Manhattan,Harlem
30737562,Alex,2019-03-05,Private Bedroom and Bathroom in Spacious Apartment,Private room,89,Brooklyn,Williamsburg
30737572,Crystal,2019-06-13,Private Room in Clean & Cozy Home Central Location,Private room,59,Manhattan,Murray Hill
30739597,David,2019-06-18,"Basement suite in Bushwick, 4 minutes from the M!",Private room,48,Brooklyn,Bushwick
30739988,Shu,2019-01-01,Quite Spacious studio easy access to ALL,Entire home/apt,149,Manhattan,Midtown
30740488,Diana And Peter,2019-05-24,**Cozy Private Room(M),Private room,49,Brooklyn,Bedford-Stuyvesant
30740551,Freddy,2019-06-02,Dollar,Private room,77,Brooklyn,Fort Greene
30741199,Mark,2019-01-01,Bright Beautiful Loft Apt in Heart of Williamsburg,Entire home/apt,225,Brooklyn,Williamsburg
30741302,Diana And Peter,2019-06-20,**Cozy Private Room(B),Private room,49,Brooklyn,Bedford-Stuyvesant
30744543,Lisa,2019-06-20,"Quiet place
fully renovated apartment
Queens-NY",Entire home/apt,120,Queens,Queens Village
30745232,Yukako,2019-04-19,Park Slope Cozy Bedroom,Private room,200,Brooklyn,Park Slope
30745402,Matilda,2019-05-12,Room in central Manhattan,Private room,115,Manhattan,Hell's Kitchen
30746904,Sam,2019-03-10,WOW LOFT LONG TERM STAY & SHORT TERM EVENTS/SHOOTS,Entire home/apt,175,Manhattan,Chinatown
30747260,Jieyu,2019-01-01,"Spacious room in quiet Sunset Park, Brooklyn",Private room,30,Brooklyn,Sunset Park
30747515,Marianne,2019-05-31,Bedstuy-stay,Private room,35,Brooklyn,Bedford-Stuyvesant
30747562,Layla,2019-06-19,BedStuy cozy + convenient private room and bath,Private room,37,Brooklyn,Bedford-Stuyvesant
30748041,Clarissa,2019-06-25,Best Manhattan location & best room for the price!,Private room,79,Manhattan,Upper East Side
30749019,Malca,2019-03-01,Bright airy rooms in Queens close to transport,Private room,40,Queens,Kew Gardens Hills
30749889,Mary,2019-06-23,"Very nice Master bedroom, all comfort, brooklyn",Private room,100,Brooklyn,Bushwick
30750063,Tatiana,2019-01-02,"Tranquility and views - 2 beds, family-friendly",Private room,199,Manhattan,Roosevelt Island
30754138,Pirin,2019-07-03,Prime Soho apartment with private backyard,Entire home/apt,550,Manhattan,SoHo
30756760,Yemi,2019-04-21,Cozy Room with a view,Private room,55,Queens,Rosedale
30756898,Kazuya,2019-03-25,Lux renovated room 19mins ride to Grand Central,Private room,40,Queens,Woodside
30759781,Anthony,2019-06-27,Stay in heart of Manhattan!Subway near-Best Area,Private room,150,Manhattan,Midtown
30762826,Cristiano,2019-06-17,Jefferson Avenue Apartment,Entire home/apt,140,Brooklyn,Bedford-Stuyvesant
30762861,Shogo,2019-06-01,"Cozy & Nice room w/AC, Queens! good subway access!",Private room,35,Queens,Woodside
30763021,Georgette'S,2019-06-12,"Off AVE N Beauty, a place like home! Flatlands, BB",Entire home/apt,89,Brooklyn,Flatlands
30763291,Zach,2019-06-30,Luxury Private Bedroom in Brooklyn 2R-1,Private room,48,Brooklyn,Fort Greene
30763342,Aiden & Cassy,2019-06-23,Lofted East Village 2BR | Big & Safe,Entire home/apt,239,Manhattan,East Village
30763404,Felicia,2019-06-28,Entire studio East village Walk to All,Entire home/apt,90,Manhattan,East Village
30763950,Sara,2019-06-04,BRIGHT AND LOFTY IN THE  EAST VILLAGE,Entire home/apt,350,Manhattan,East Village
30764168,Zach,2019-06-30,Modern Co-Living Space 2R-2,Private room,48,Brooklyn,Fort Greene
30764665,Mariia,2019-05-19,Large one bedroom with 2 walk through living rooms,Entire home/apt,350,Manhattan,East Harlem
30764972,Jimmy,2019-04-16,Spacious 6BR/2.5BA Apt ‚Äî Washer & Dryer / 20% OFF!,Entire home/apt,599,Brooklyn,Prospect-Lefferts Gardens
30764990,Vanessa,2019-03-31,Lovely spacious 1 BR apartment in Williamsburg,Entire home/apt,89,Brooklyn,Williamsburg
30766643,Crystal,2019-05-27,Bright & Cozy Manhattan Home | Central Location,Entire home/apt,129,Manhattan,Murray Hill
30767017,Zach,2019-02-14,Spacious Bedroom in the heart of Fort Greene 1L-3,Private room,48,Brooklyn,Fort Greene
30767280,Wei,2019-06-21,Nice Room 3min walk to Subway Plus Balcony and AC,Private room,40,Queens,Rego Park
30767659,Studioplus,2019-06-07,3 Single Beds Studio near ESB,Entire home/apt,220,Manhattan,Midtown
30767663,Indre,2019-06-05,1 bedroom apartment in Bushwick,Entire home/apt,120,Brooklyn,Bushwick
30767905,Zach,2019-02-24,Updated Private Bedroom in Co-Living Space 2L-3,Private room,48,Brooklyn,Fort Greene
30768008,Yao & Rain,2019-05-08,Upper West Manhattan Entire Suite,Entire home/apt,150,Manhattan,Harlem
30768300,Maria,2019-06-02,Manhattan Time Square Private Room,Private room,99,Manhattan,Hell's Kitchen
30769015,Sam,2019-01-06,Heart of Bedford Stuyvesant.  Next to subway.   Full floor in brown stone.  Great neighborhood.   20 minutes to downtown Manhattan.   Best place ever.,Entire home/apt,100,Brooklyn,Bedford-Stuyvesant
30769129,Camilla,2019-05-12,Artist Retreat in Williamsburg with studio space!,Entire home/apt,100,Brooklyn,Williamsburg
30769456,Clara,2019-06-02,Quarto privado em Ast√≥ria.,Private room,80,Queens,Astoria
30769650,Karen Jennifer & Jan,2019-06-12,Private Room in Two-Bedroom Brooklyn Apartment,Private room,50,Brooklyn,Bay Ridge
30769899,Jessica,2019-05-01,Gorgeous Brooklyn Heights apartment,Entire home/apt,100,Brooklyn,Brooklyn Heights
30769985,Norman,2019-07-06,Verona TwentyOne - Kendal Garden,Entire home/apt,150,Brooklyn,Bedford-Stuyvesant
30770301,Maira,2019-07-05,Clean Private Bedroom in the Heart of East Village,Private room,75,Manhattan,East Village
30770314,Kenneth,2019-05-25,Spacious Manhattan Apartment near Battery Park,Entire home/apt,116,Manhattan,Financial District
30770478,Lauren,2019-05-02,Big private room in Brooklyn penthouse,Private room,60,Brooklyn,Clinton Hill
30770723,Stephanie,2019-04-21,Live in an Art Curator's Home,Private room,70,Brooklyn,Bushwick
30770830,Bill,2019-07-01,One Bdrm Apt in Charming South Harlem Brownstone,Entire home/apt,125,Manhattan,Harlem
30772697,Allan C.,2019-03-09,"Relaxing Private Bedroom~Hamilton Heights, NY",Private room,90,Manhattan,Harlem
30772753,Tyler,2019-04-14,Perfect apartment in NYC,Entire home/apt,200,Manhattan,Lower East Side
30773154,Dany,2019-06-27,Bright spacious two bed apartment! (private room),Private room,90,Manhattan,East Village
30773558,Emmanuel,2019-06-25,MANHATTAN NEWLY RENOVATED SPACIOUS MODERN FLAT!,Entire home/apt,350,Manhattan,East Harlem
30774970,Nekhena,2019-06-23,A Queen's Palace: Brooklyn NY Style,Shared room,75,Brooklyn,Bedford-Stuyvesant
30775624,Edward,2019-05-26,Private cozy room in a modern artsy apartment,Private room,65,Manhattan,Washington Heights
30775672,Baptiste,2019-02-03,Private room in sunny apartment in Williamsburg,Private room,72,Brooklyn,Williamsburg
30776023,Jim,2019-06-29,Architects Residency in Upper East / 2-min Subway,Private room,120,Manhattan,Upper East Side
30776172,Mila,2019-05-27,Waterfront Studio in Luxury Highrise w/ Gym & Roof,Entire home/apt,180,Manhattan,Financial District
30785849,Nikita,2019-05-27,"Chic, stylish apartment in HEART of NYC",Entire home/apt,250,Manhattan,West Village
30786156,Goenuel,2019-06-29,Brownstone Garden Apartment,Entire home/apt,160,Brooklyn,Bedford-Stuyvesant
30786668,Elizabeth,2019-07-01,"Rustic house w/ parking, wifi, & AC",Entire home/apt,300,Brooklyn,Flatlands
30786946,Vanessa,2019-06-30,Lovely stay in a private large room near JFK,Private room,66,Queens,Richmond Hill
30788330,Lionel,2019-06-30,Spacious alcove studio in the middle of Chelsea,Entire home/apt,160,Manhattan,Chelsea
30789224,Kafayat,2019-04-27,Pvt Room in Quiet Home JFK 6mi LGA 10 mi -Silver,Private room,38,Queens,Queens Village
30789463,Laura,2019-05-26,Modern Cozy 2 Bedroom Apt on UES -Near subways!,Entire home/apt,185,Manhattan,Upper East Side
30791783,Charlie,2019-04-29,"Sunny, Spacious, Chic Interior Designer Apartment",Entire home/apt,199,Manhattan,Upper East Side
30791949,Gillian,2019-05-13,Cozy and spacious loft in Williamsburg/Bushwick,Entire home/apt,175,Brooklyn,Williamsburg
30792105,Miriam,2019-03-31,Wonderful Queen Room Next to Manhattan,Private room,60,Queens,Astoria
30792566,Mark,2019-06-23,"LES Well-Designed Flat, 3br, 5beds, Sleeps 9!",Entire home/apt,432,Manhattan,Lower East Side
30793033,Ta56,2019-06-16,Private One Bedroom Apartment,Entire home/apt,66,Queens,Briarwood
30793116,Marisa,2019-05-28,"Peaceful, spacious and musical!",Private room,80,Manhattan,Washington Heights
30794026,Nuriia,2019-06-23,Bed-Stuy Little Gem,Entire home/apt,150,Brooklyn,Bedford-Stuyvesant
30795092,Jermaine,2019-06-16,Oasis on Saratoga,Entire home/apt,185,Brooklyn,Crown Heights
30795672,Darlena,2019-06-21,Private Room  non smoking female only near JFK,Private room,29,Brooklyn,Brownsville
30795983,Monica,2019-06-02,City Portal,Private room,42,Queens,East Elmhurst
30797190,Carlos & Lina,2019-07-04,#1 JFK/NYC Home sweet home!,Private room,45,Queens,Woodhaven
30797357,Arjay,2019-01-02,Newly Renovated Bedroom Central Park South,Private room,131,Manhattan,Hell's Kitchen
30798936,Jordana,2019-01-01,Room Near Times Square/Javits/Hells Kitchen/MSG,Private room,89,Manhattan,Hell's Kitchen
30799348,William,2019-04-17,Penthouse Gorgeous Apartment Stay,Private room,45,Brooklyn,Bedford-Stuyvesant
30800868,Kevin,2019-07-01,W 70s BR in Classic UWS Building,Private room,129,Manhattan,Upper West Side
30801068,Kazuya,2019-06-15,Spacious bedroom in a quiet commuter town.,Private room,33,Queens,Woodside
30801197,Dustin,2019-07-07,1.5 BR w/ HUGE Living Room&Den - EZ access to City,Entire home/apt,122,Queens,Maspeth
30801344,Kevin,2019-07-01,Huge BR in Classic UWS Building W 70s,Private room,129,Manhattan,Upper West Side
30801989,Miriam,2019-05-04,Wonderful room with fridge next to Manhattan,Private room,50,Queens,Astoria
30805617,Avner,2019-05-19,61 street and 2 ave apt D Manhattan,Entire home/apt,140,Manhattan,Midtown
30806012,Avner,2019-05-09,61st and 2nd ave apt C Manhattan clean safe,Entire home/apt,130,Manhattan,Midtown
30809679,Cristian,2019-06-22,Luxurious and Bright Room Near Time Square,Private room,180,Manhattan,Hell's Kitchen
30810353,Cristian,2019-06-22,"Lovely Room, Midtown Manhattan!",Private room,160,Manhattan,Hell's Kitchen
30810475,Cristian,2019-06-23,Gorgeous Room! Close to Time Square,Private room,130,Manhattan,Hell's Kitchen
30811789,Alex,2019-05-13,Piece of mind in Harlem,Entire home/apt,150,Manhattan,East Harlem
30811958,Patricia,2019-05-25,2 Bedroom Penthouse with Good Vibes,Entire home/apt,90,Manhattan,Harlem
30812751,Gabriel,2019-01-20,Double Double Room ¬∑ Empire CIty New York,Private room,199,Manhattan,Hell's Kitchen
30814038,Alessandra,2019-01-21,Nice private bedroom near Upper West Central Park,Private room,90,Manhattan,Upper West Side
30814580,Yoanna,2019-06-24,Luxury Industrial 3 Bedroom Williamsburg Condo,Entire home/apt,444,Brooklyn,Williamsburg
30815072,Brent & Kaley,2019-06-29,Wonderful Clean 2 Bedroom Apartment in EV,Entire home/apt,349,Manhattan,East Village
30815097,Kyle,2019-05-19,Entire 1BR APT in historic Clinton Hill Brownstone,Entire home/apt,195,Brooklyn,Clinton Hill
30815343,Richard,2019-01-01,Room w/ Balcony-- 5min from Grand Central!!,Private room,70,Manhattan,Murray Hill
30816604,Elsie,2019-01-07,Sweet South Slope Garden Apartment,Entire home/apt,150,Brooklyn,South Slope
30817133,Brandon,2019-05-06,"Spacious, Mid-Century Studio in Downtown Brooklyn!",Entire home/apt,199,Brooklyn,Fort Greene
30817394,Dotan,2019-01-01,Spacious apartment in East Williamsburg!,Entire home/apt,120,Brooklyn,Williamsburg
30817424,Katie,2019-02-02,Cozy Astoria Getaway!,Private room,40,Queens,Ditmars Steinway
30817603,Abella,2019-07-06,Large Private Room. Fits up to 6 people,Private room,120,Brooklyn,Williamsburg
30818441,Carlos,2019-06-23,TIMES SQUARE 3BR FLAT APT,Entire home/apt,350,Manhattan,Hell's Kitchen
30818565,Lucky,2019-06-30,NICE 1 BEDROOM  CLOSE 3 MALLS AND SHOPPING,Entire home/apt,94,Queens,Forest Hills
30818914,Mario,2019-05-08,1400 Sq Ft Apartment on Broadway!,Entire home/apt,185,Manhattan,Harlem
30819021,Angeles,2019-01-07,Your 1BR home in Murray Hill!,Entire home/apt,150,Manhattan,Murray Hill
30819096,Joey,2019-06-20,"2 BEDROOM Home, in the Center of Midtown",Entire home/apt,225,Manhattan,Hell's Kitchen
30819919,Noah,2019-01-19,Charming Hideout by the East River,Private room,120,Manhattan,Stuyvesant Town
30820062,Lucia And Rob,2019-03-21,"Spacious, sunny apartment by Prospect Park",Entire home/apt,100,Brooklyn,Prospect-Lefferts Gardens
30820590,Peter,2019-01-02,Sun-Soaked Historic Brownstone Apartment,Entire home/apt,130,Brooklyn,Bedford-Stuyvesant
30821795,Tommy,2019-05-01,UES Bliss,Entire home/apt,140,Manhattan,Upper East Side
30822294,David,2019-07-01,Extra Large Bedroom In Lively part of Astoria!,Private room,40,Queens,Ditmars Steinway
30822664,Jill S,2019-06-30,New York Apartment Near Times Square & Broadway,Entire home/apt,145,Manhattan,Hell's Kitchen
30822815,Luping,2019-06-24,NYC cozy studio,Entire home/apt,185,Manhattan,Roosevelt Island
30823061,Emilie,2019-05-27,2BED in Williamsburg With Private Patio!,Entire home/apt,250,Brooklyn,Williamsburg
30823651,Annette,2019-01-05,Hotel living! Private large bedroom & bath!!,Private room,99,Bronx,Throgs Neck
30823817,Maria,2019-06-21,New York Lovely Quiet Room near to Time‚Äôs Square,Private room,120,Manhattan,Hell's Kitchen
30824786,Haru,2019-06-24,‚ñ≤Private Cozy Room at Madison Square Garden‚ñ≤,Private room,75,Manhattan,Chelsea
30824804,Scott,2019-03-09,hip Bed-Stuy large one bedroom,Entire home/apt,180,Brooklyn,Bedford-Stuyvesant
30824853,Giancarlo,2019-06-30,Stunning apartment heart of Williamsburg 2bd/2ba,Entire home/apt,250,Brooklyn,Williamsburg
30825043,Matt,2019-02-01,Real Brooklyn Apt on Pacific and New York,Private room,30,Brooklyn,Crown Heights
30826725,Ace,2019-07-07,Cool Vibes at Ace‚Äôs High End Apt.,Entire home/apt,114,Brooklyn,Canarsie
30826777,呈刚,2019-06-07,"LICÁΩëÁ∫¢Ê•ºJackson ParkÊ≤ôÂèëÂÆ¢ÂéÖ 
Luxury apartment livingrm",Private room,45,Queens,Long Island City
30842198,Julio,2019-05-05,"Quite and safe locations, 2 blocks from train stat",Private room,100,Queens,Jackson Heights
30850027,Gina,2019-06-27,"New York, private gorgeous bedroom!",Private room,85,Brooklyn,Williamsburg
30850215,Jane,2019-05-23,wheelchair accessible apt near Columbia University,Entire home/apt,150,Manhattan,Morningside Heights
30850620,Hortense,2019-01-21,BROOKLYN : PRIVATE ROOM +BATHROOM,Private room,50,Brooklyn,Bedford-Stuyvesant
30851304,Better Home,2019-07-04,Twice As Better Home Inn,Entire home/apt,75,Queens,Springfield Gardens
30851988,Isaac,2019-06-14,Gorgeous please! Perfect for couple or two friends,Private room,70,Queens,Astoria
30852631,Diana,2019-01-01,Tiny bedroom in Williamsburg - Brooklyn,Private room,60,Brooklyn,Williamsburg
30852793,Angelina,2019-01-01,Spacious Room with natural light in Forest Hill,Private room,37,Queens,Forest Hills
30852891,Carmen,2019-06-14,BEAUTIFUL 2 BEDROOM,Entire home/apt,135,Staten Island,St. George
30853505,Mike,2019-04-14,"Clean, spacious 1BR, 1BA in heart of NYC",Entire home/apt,300,Manhattan,Kips Bay
30853530,Sonia,2019-05-27,Cute and Cozy Bedroom in Northern Manhattan,Private room,65,Manhattan,Harlem
30853694,Sedef,2019-01-01,Entire Loft with a bedroom and walk-in closet,Entire home/apt,300,Brooklyn,Bedford-Stuyvesant
30854157,Melissa,2019-02-21,"Renovated pre-war flat, terrace, & garden",Entire home/apt,180,Manhattan,Hell's Kitchen
30854475,Chassity,2019-06-30,Luxury Brooklyn Stay,Private room,40,Brooklyn,East Flatbush
30855529,A. Nicholas,2019-06-16,Double Room in Upper East Side Apt - Central Park,Private room,80,Manhattan,Upper East Side
30855904,Krysia,2019-01-06,NEWLY FURNISHED Luxury Studio at Park Avenue South,Entire home/apt,160,Manhattan,Midtown
30856584,A. Nicholas,2019-07-04,"Double Room in Upper East Side, near Central Park",Private room,80,Manhattan,Upper East Side
30856920,Eric,2019-01-03,Brooklyn Holiday Getaway Pad,Entire home/apt,110,Brooklyn,Bedford-Stuyvesant
30857071,Douglas,2019-07-02,Luxurious Hell‚Äôs Kitchen! Vibrant Famous NYC!,Entire home/apt,285,Manhattan,Hell's Kitchen
30857261,Malca,2019-07-06,"Bright and airy close transport, left side",Private room,49,Queens,Kew Gardens Hills
30857450,Jessenia,2019-06-29,Cozy bedroom in Bed-Stuy area!,Private room,60,Brooklyn,Bedford-Stuyvesant
30857971,Silvio,2019-02-17,Luxury apartment in UES,Entire home/apt,300,Manhattan,Upper East Side
30859271,Kin,2019-07-01,"Comfortable, Quiet, And A Good Night Sleep.",Private room,55,Brooklyn,Sunset Park
30859838,Martin,2019-06-25,Bright and stylish West Village gem,Entire home/apt,190,Manhattan,West Village
30862301,Jannette,2019-06-09,Pvt entrance lower level apt w/cable-wi-fi pvt bth,Private room,30,Queens,Woodhaven
30875053,Jenuine,2019-05-13,INCREDIBLE 1-BEDROOM IN MANHATTAN TOO,Entire home/apt,195,Manhattan,Harlem
30877996,Veronica,2019-07-08,NYC loft by the beach,Entire home/apt,100,Staten Island,Arrochar
30878695,Amy,2019-01-20,BRIGHT BEAUTIFUL BROWNSTONE IN BROOKLYN,Entire home/apt,160,Brooklyn,Williamsburg
30879375,Dylan,2019-06-23,Cozy one bedroom in the heart of Greenpoint!,Private room,100,Brooklyn,Greenpoint
30879761,Tong,2019-02-20,Comfortable Suite/Apartment in Manhattan,Entire home/apt,60,Manhattan,Morningside Heights
30881484,Alex,2019-06-16,Modern Room in Brooklyn,Private room,65,Brooklyn,Bushwick
30882631,Nicole,2019-01-01,"Private bedroom in BK community, w/ parking",Private room,50,Brooklyn,Bedford-Stuyvesant
30882893,Kevin,2019-06-16,Artsy spacious apartment 3 mins from Times Square,Entire home/apt,450,Manhattan,Hell's Kitchen
30882957,Ashli,2019-02-18,Greenpoint Light & Plant filled Apt mins from city,Entire home/apt,115,Brooklyn,Greenpoint
30883546,Zach,2019-06-14,Amazing Roommate Share in Prime NY Near Transit!,Private room,48,Brooklyn,Fort Greene
30884263,Marissa,2019-05-25,Discounted Cozy Downtown Unit - 3 Bedroom 2 baths,Entire home/apt,499,Manhattan,Lower East Side
30885287,Studioplus,2019-06-03,2Beds Studio apartment in Prime Location,Entire home/apt,240,Manhattan,Midtown
30885754,Zach,2019-05-07,Fantastic Modern Co-Living Space 4L-3,Private room,48,Brooklyn,Fort Greene
30885792,Lennon,2019-03-11,Sunny Bedroom in Chelsea Beauty!,Private room,80,Manhattan,Chelsea
30885937,Gopal,2019-06-14,"Private Bedroom in 5,000 sq ft DoBro Penthouse",Private room,109,Brooklyn,Downtown Brooklyn
30886242,Eliana,2019-06-01,Spacious and Bright bedroom (females only!),Private room,52,Manhattan,Washington Heights
30887065,Siyi,2019-06-14,"Entire 1st floor, Easy commute to Manhattan",Entire home/apt,139,Brooklyn,Bedford-Stuyvesant
30887578,Siyi,2019-06-18,2nd FL cozy apartment,Entire home/apt,145,Brooklyn,Bedford-Stuyvesant
30888271,JuVita,2019-06-19,Cozy Cypress Suite Convenient To Train & JFK √ó,Private room,80,Brooklyn,Cypress Hills
